[0.000000] (-) TimerEvent: {}
[0.864615] (picas_example) Command: {'cmd': ['/usr/bin/cmake', '--build', '/home/saitama1/ros2_foxy/build/picas_example', '--', '-j12', '-l12'], 'cwd': '/home/saitama1/ros2_foxy/build/picas_example', 'env': OrderedDict([('SUDO_GID', '1000'), ('LESSOPEN', '| /usr/bin/lesspipe %s'), ('MAIL', '/var/mail/root'), ('USER', 'root'), ('SHLVL', '1'), ('LD_LIBRARY_PATH', '/home/saitama1/ros2_foxy/install/trace_picas/lib:/home/saitama1/ros2_foxy/install/rclcpp/lib:/home/saitama1/ros2_foxy/install/libstatistics_collector/lib:/home/saitama1/ros2_foxy/install/rcl/lib:/home/saitama1/ros2_foxy/install/rmw_implementation/lib:/home/saitama1/ros2_foxy/install/rmw_fastrtps_dynamic_cpp/lib:/home/saitama1/ros2_foxy/install/rmw_fastrtps_cpp/lib:/home/saitama1/ros2_foxy/install/std_msgs/lib:/home/saitama1/ros2_foxy/install/statistics_msgs/lib:/home/saitama1/ros2_foxy/install/rosgraph_msgs/lib:/home/saitama1/ros2_foxy/install/rmw_fastrtps_shared_cpp/lib:/home/saitama1/ros2_foxy/install/rmw_cyclonedds_cpp/lib:/home/saitama1/ros2_foxy/install/rcl_interfaces/lib:/home/saitama1/ros2_foxy/install/rmw_dds_common/lib:/home/saitama1/ros2_foxy/install/builtin_interfaces/lib:/home/saitama1/ros2_foxy/install/rosidl_typesupport_cpp/lib:/home/saitama1/ros2_foxy/install/rosidl_typesupport_c/lib:/home/saitama1/ros2_foxy/install/rosidl_typesupport_fastrtps_c/lib:/home/saitama1/ros2_foxy/install/rosidl_typesupport_introspection_cpp/lib:/home/saitama1/ros2_foxy/install/rosidl_typesupport_fastrtps_cpp/lib:/home/saitama1/ros2_foxy/install/rcl_yaml_param_parser/lib:/home/saitama1/ros2_foxy/install/rosidl_typesupport_introspection_c/lib:/home/saitama1/ros2_foxy/install/rmw/lib:/home/saitama1/ros2_foxy/install/rcl_logging_spdlog/lib:/home/saitama1/ros2_foxy/install/libyaml_vendor/lib:/home/saitama1/ros2_foxy/install/rosidl_runtime_c/lib:/home/saitama1/ros2_foxy/install/rcpputils/lib:/home/saitama1/ros2_foxy/install/rcl_logging_noop/lib:/home/saitama1/ros2_foxy/install/rcl_logging_log4cxx/lib:/home/saitama1/ros2_foxy/install/rcutils/lib:/home/saitama1/ros2_foxy/install/tracetools/lib:/home/saitama1/ros2_foxy/install/fastrtps/lib:/home/saitama1/ros2_foxy/install/fastcdr/lib:/home/saitama1/ros2_foxy/install/cyclonedds/lib'), ('HOME', '/root'), ('OLDPWD', '/home/saitama1'), ('COLORTERM', 'truecolor'), ('SUDO_UID', '1000'), ('LOGNAME', 'root'), ('_', '/usr/bin/colcon'), ('PKG_CONFIG_PATH', '/home/saitama1/ros2_foxy/install/foonathan_memory_vendor/lib/x86_64-linux-gnu/pkgconfig:/home/saitama1/ros2_foxy/install/foonathan_memory_vendor/lib/pkgconfig:/home/saitama1/ros2_foxy/install/gmock_vendor/lib/x86_64-linux-gnu/pkgconfig:/home/saitama1/ros2_foxy/install/gmock_vendor/lib/pkgconfig:/home/saitama1/ros2_foxy/install/gtest_vendor/lib/x86_64-linux-gnu/pkgconfig:/home/saitama1/ros2_foxy/install/gtest_vendor/lib/pkgconfig:/home/saitama1/ros2_foxy/install/cyclonedds/lib/x86_64-linux-gnu/pkgconfig:/home/saitama1/ros2_foxy/install/cyclonedds/lib/pkgconfig'), ('TERM', 'xterm-256color'), ('PATH', '/home/saitama1/ros2_foxy/install/fastrtps/bin:/home/saitama1/ros2_foxy/install/ament_uncrustify/bin:/home/saitama1/ros2_foxy/install/ament_xmllint/bin:/home/saitama1/ros2_foxy/install/ament_lint_cmake/bin:/home/saitama1/ros2_foxy/install/ament_index_python/bin:/home/saitama1/ros2_foxy/install/ament_cpplint/bin:/home/saitama1/ros2_foxy/install/ament_copyright/bin:/home/saitama1/ros2_foxy/install/ament_pep257/bin:/home/saitama1/ros2_foxy/install/ament_flake8/bin:/home/saitama1/ros2_foxy/install/cyclonedds/bin:/home/saitama1/ros2_foxy/install/ament_cppcheck/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin'), ('DISPLAY', ':1'), ('LANG', 'en_US.UTF-8'), ('XAUTHORITY', '/run/user/1000/gdm/Xauthority'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('SUDO_COMMAND', '/usr/bin/su'), ('AMENT_PREFIX_PATH', '/home/saitama1/ros2_foxy/install/trace_picas:/home/saitama1/ros2_foxy/install/rclcpp:/home/saitama1/ros2_foxy/install/libstatistics_collector:/home/saitama1/ros2_foxy/install/rcl:/home/saitama1/ros2_foxy/install/rmw_implementation:/home/saitama1/ros2_foxy/install/rmw_fastrtps_dynamic_cpp:/home/saitama1/ros2_foxy/install/rmw_fastrtps_cpp:/home/saitama1/ros2_foxy/install/std_msgs:/home/saitama1/ros2_foxy/install/statistics_msgs:/home/saitama1/ros2_foxy/install/rosgraph_msgs:/home/saitama1/ros2_foxy/install/rmw_fastrtps_shared_cpp:/home/saitama1/ros2_foxy/install/rmw_cyclonedds_cpp:/home/saitama1/ros2_foxy/install/rcl_interfaces:/home/saitama1/ros2_foxy/install/rmw_dds_common:/home/saitama1/ros2_foxy/install/builtin_interfaces:/home/saitama1/ros2_foxy/install/rosidl_default_runtime:/home/saitama1/ros2_foxy/install/rosidl_typesupport_cpp:/home/saitama1/ros2_foxy/install/rosidl_generator_py:/home/saitama1/ros2_foxy/install/rosidl_typesupport_c:/home/saitama1/ros2_foxy/install/rmw_connext_cpp:/home/saitama1/ros2_foxy/install/rosidl_typesupport_fastrtps_c:/home/saitama1/ros2_foxy/install/rosidl_typesupport_connext_c:/home/saitama1/ros2_foxy/install/rosidl_typesupport_introspection_cpp:/home/saitama1/ros2_foxy/install/rosidl_typesupport_fastrtps_cpp:/home/saitama1/ros2_foxy/install/rosidl_typesupport_connext_cpp:/home/saitama1/ros2_foxy/install/rmw_connext_shared_cpp:/home/saitama1/ros2_foxy/install/rcl_yaml_param_parser:/home/saitama1/ros2_foxy/install/rosidl_typesupport_introspection_c:/home/saitama1/ros2_foxy/install/rosidl_generator_c:/home/saitama1/ros2_foxy/install/rmw:/home/saitama1/ros2_foxy/install/rcl_logging_spdlog:/home/saitama1/ros2_foxy/install/libyaml_vendor:/home/saitama1/ros2_foxy/install/rosidl_runtime_c:/home/saitama1/ros2_foxy/install/rosidl_generator_dds_idl:/home/saitama1/ros2_foxy/install/rcpputils:/home/saitama1/ros2_foxy/install/rcl_logging_noop:/home/saitama1/ros2_foxy/install/rcl_logging_log4cxx:/home/saitama1/ros2_foxy/install/rosidl_cmake:/home/saitama1/ros2_foxy/install/rcutils:/home/saitama1/ros2_foxy/install/tracetools:/home/saitama1/ros2_foxy/install/rosidl_runtime_cpp:/home/saitama1/ros2_foxy/install/rosidl_parser:/home/saitama1/ros2_foxy/install/spdlog_vendor:/home/saitama1/ros2_foxy/install/rosidl_typesupport_interface:/home/saitama1/ros2_foxy/install/rosidl_adapter:/home/saitama1/ros2_foxy/install/rmw_implementation_cmake:/home/saitama1/ros2_foxy/install/python_cmake_module:/home/saitama1/ros2_foxy/install/fastrtps_cmake_module:/home/saitama1/ros2_foxy/install/connext_cmake_module:/home/saitama1/ros2_foxy/install/ament_cmake_ros:/home/saitama1/ros2_foxy/install/ament_lint_common:/home/saitama1/ros2_foxy/install/ament_cmake_xmllint:/home/saitama1/ros2_foxy/install/ament_cmake_uncrustify:/home/saitama1/ros2_foxy/install/ament_cmake_pep257:/home/saitama1/ros2_foxy/install/ament_cmake_flake8:/home/saitama1/ros2_foxy/install/ament_cmake_cpplint:/home/saitama1/ros2_foxy/install/ament_cmake_cppcheck:/home/saitama1/ros2_foxy/install/ament_uncrustify:/home/saitama1/ros2_foxy/install/ament_cmake_copyright:/home/saitama1/ros2_foxy/install/uncrustify_vendor:/home/saitama1/ros2_foxy/install/rpyutils:/home/saitama1/ros2_foxy/install/ament_cmake_lint_cmake:/home/saitama1/ros2_foxy/install/ament_cmake_gmock:/home/saitama1/ros2_foxy/install/domain_coordinator:/home/saitama1/ros2_foxy/install/ament_xmllint:/home/saitama1/ros2_foxy/install/ament_lint_cmake:/home/saitama1/ros2_foxy/install/ament_lint_auto:/home/saitama1/ros2_foxy/install/ament_index_python:/home/saitama1/ros2_foxy/install/ament_cpplint:/home/saitama1/ros2_foxy/install/ament_cmake_pytest:/home/saitama1/ros2_foxy/install/ament_cmake_gtest:/home/saitama1/ros2_foxy/install/ament_cmake:/home/saitama1/ros2_foxy/install/ament_copyright:/home/saitama1/ros2_foxy/install/ament_cmake_test:/home/saitama1/ros2_foxy/install/ament_cmake_target_dependencies:/home/saitama1/ros2_foxy/install/ament_cmake_export_targets:/home/saitama1/ros2_foxy/install/ament_cmake_export_interfaces:/home/saitama1/ros2_foxy/install/ament_cmake_export_dependencies:/home/saitama1/ros2_foxy/install/ament_pep257:/home/saitama1/ros2_foxy/install/ament_cmake_version:/home/saitama1/ros2_foxy/install/ament_cmake_python:/home/saitama1/ros2_foxy/install/ament_cmake_libraries:/home/saitama1/ros2_foxy/install/ament_cmake_include_directories:/home/saitama1/ros2_foxy/install/ament_cmake_export_link_flags:/home/saitama1/ros2_foxy/install/ament_cmake_export_libraries:/home/saitama1/ros2_foxy/install/ament_cmake_export_include_directories:/home/saitama1/ros2_foxy/install/ament_cmake_export_definitions:/home/saitama1/ros2_foxy/install/ament_flake8:/home/saitama1/ros2_foxy/install/ament_cmake_core:/home/saitama1/ros2_foxy/install/ament_package:/home/saitama1/ros2_foxy/install/ament_lint:/home/saitama1/ros2_foxy/install/ament_cppcheck'), ('SHELL', '/bin/bash'), ('SUDO_USER', 'saitama1'), ('LESSCLOSE', '/usr/bin/lesspipe %s %s'), ('PWD', '/home/saitama1/ros2_foxy/build/picas_example'), ('LC_ALL', 'en_US.UTF-8'), ('PYTHONPATH', '/home/saitama1/ros2_foxy/install/libstatistics_collector/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/std_msgs/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/statistics_msgs/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/rosgraph_msgs/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/rcl_interfaces/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/rmw_dds_common/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/builtin_interfaces/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/rosidl_typesupport_cpp/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/rosidl_generator_py/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/rosidl_typesupport_c/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/rosidl_typesupport_fastrtps_c/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/rosidl_typesupport_introspection_cpp/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/rosidl_typesupport_fastrtps_cpp/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/rosidl_typesupport_introspection_c/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/rosidl_generator_c/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/rosidl_generator_dds_idl/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/rosidl_cmake/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/rcutils/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/rosidl_parser/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/rosidl_adapter/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/build/ament_uncrustify:/home/saitama1/ros2_foxy/install/ament_uncrustify/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/build/rpyutils:/home/saitama1/ros2_foxy/install/rpyutils/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/build/domain_coordinator:/home/saitama1/ros2_foxy/install/domain_coordinator/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/build/ament_xmllint:/home/saitama1/ros2_foxy/install/ament_xmllint/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/build/ament_lint_cmake:/home/saitama1/ros2_foxy/install/ament_lint_cmake/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/build/ament_index_python:/home/saitama1/ros2_foxy/install/ament_index_python/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/build/ament_cpplint:/home/saitama1/ros2_foxy/install/ament_cpplint/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/build/ament_copyright:/home/saitama1/ros2_foxy/install/ament_copyright/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/install/ament_cmake_test/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/build/ament_pep257:/home/saitama1/ros2_foxy/install/ament_pep257/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/build/ament_flake8:/home/saitama1/ros2_foxy/install/ament_flake8/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/build/ament_package:/home/saitama1/ros2_foxy/install/ament_package/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/build/ament_lint:/home/saitama1/ros2_foxy/install/ament_lint/lib/python3.8/site-packages:/home/saitama1/ros2_foxy/build/ament_cppcheck:/home/saitama1/ros2_foxy/install/ament_cppcheck/lib/python3.8/site-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/home/saitama1/ros2_foxy/install/trace_picas:/home/saitama1/ros2_foxy/install/rclcpp:/home/saitama1/ros2_foxy/install/libstatistics_collector:/home/saitama1/ros2_foxy/install/rcl:/home/saitama1/ros2_foxy/install/rmw_implementation:/home/saitama1/ros2_foxy/install/rmw_fastrtps_dynamic_cpp:/home/saitama1/ros2_foxy/install/rmw_fastrtps_cpp:/home/saitama1/ros2_foxy/install/std_msgs:/home/saitama1/ros2_foxy/install/statistics_msgs:/home/saitama1/ros2_foxy/install/rosgraph_msgs:/home/saitama1/ros2_foxy/install/rmw_fastrtps_shared_cpp:/home/saitama1/ros2_foxy/install/rmw_cyclonedds_cpp:/home/saitama1/ros2_foxy/install/rcl_interfaces:/home/saitama1/ros2_foxy/install/rmw_dds_common:/home/saitama1/ros2_foxy/install/builtin_interfaces:/home/saitama1/ros2_foxy/install/rosidl_default_runtime:/home/saitama1/ros2_foxy/install/rosidl_typesupport_cpp:/home/saitama1/ros2_foxy/install/rosidl_generator_py:/home/saitama1/ros2_foxy/install/rosidl_typesupport_c:/home/saitama1/ros2_foxy/install/rmw_connext_cpp:/home/saitama1/ros2_foxy/install/rosidl_typesupport_fastrtps_c:/home/saitama1/ros2_foxy/install/rosidl_typesupport_connext_c:/home/saitama1/ros2_foxy/install/rosidl_typesupport_introspection_cpp:/home/saitama1/ros2_foxy/install/rosidl_typesupport_fastrtps_cpp:/home/saitama1/ros2_foxy/install/rosidl_typesupport_connext_cpp:/home/saitama1/ros2_foxy/install/rmw_connext_shared_cpp:/home/saitama1/ros2_foxy/install/rcl_yaml_param_parser:/home/saitama1/ros2_foxy/install/rosidl_typesupport_introspection_c:/home/saitama1/ros2_foxy/install/rosidl_generator_c:/home/saitama1/ros2_foxy/install/rmw:/home/saitama1/ros2_foxy/install/rcl_logging_spdlog:/home/saitama1/ros2_foxy/install/libyaml_vendor:/home/saitama1/ros2_foxy/install/rosidl_runtime_c:/home/saitama1/ros2_foxy/install/rosidl_generator_dds_idl:/home/saitama1/ros2_foxy/install/rcpputils:/home/saitama1/ros2_foxy/install/rcl_logging_noop:/home/saitama1/ros2_foxy/install/rcl_logging_log4cxx:/home/saitama1/ros2_foxy/install/rosidl_cmake:/home/saitama1/ros2_foxy/install/rcutils:/home/saitama1/ros2_foxy/install/tracetools:/home/saitama1/ros2_foxy/install/rosidl_runtime_cpp:/home/saitama1/ros2_foxy/install/rosidl_parser:/home/saitama1/ros2_foxy/install/spdlog_vendor:/home/saitama1/ros2_foxy/install/rosidl_typesupport_interface:/home/saitama1/ros2_foxy/install/rosidl_adapter:/home/saitama1/ros2_foxy/install/rmw_implementation_cmake:/home/saitama1/ros2_foxy/install/python_cmake_module:/home/saitama1/ros2_foxy/install/fastrtps_cmake_module:/home/saitama1/ros2_foxy/install/fastrtps:/home/saitama1/ros2_foxy/install/connext_cmake_module:/home/saitama1/ros2_foxy/install/ament_cmake_ros:/home/saitama1/ros2_foxy/install/foonathan_memory_vendor:/home/saitama1/ros2_foxy/install/ament_lint_common:/home/saitama1/ros2_foxy/install/ament_cmake_xmllint:/home/saitama1/ros2_foxy/install/ament_cmake_uncrustify:/home/saitama1/ros2_foxy/install/ament_cmake_pep257:/home/saitama1/ros2_foxy/install/ament_cmake_flake8:/home/saitama1/ros2_foxy/install/ament_cmake_cpplint:/home/saitama1/ros2_foxy/install/ament_cmake_cppcheck:/home/saitama1/ros2_foxy/install/ament_cmake_copyright:/home/saitama1/ros2_foxy/install/uncrustify_vendor:/home/saitama1/ros2_foxy/install/ament_cmake_lint_cmake:/home/saitama1/ros2_foxy/install/ament_cmake_gmock:/home/saitama1/ros2_foxy/install/ament_lint_auto:/home/saitama1/ros2_foxy/install/ament_cmake_pytest:/home/saitama1/ros2_foxy/install/ament_cmake_gtest:/home/saitama1/ros2_foxy/install/ament_cmake:/home/saitama1/ros2_foxy/install/ament_cmake_test:/home/saitama1/ros2_foxy/install/ament_cmake_target_dependencies:/home/saitama1/ros2_foxy/install/ament_cmake_export_targets:/home/saitama1/ros2_foxy/install/ament_cmake_export_interfaces:/home/saitama1/ros2_foxy/install/ament_cmake_export_dependencies:/home/saitama1/ros2_foxy/install/ament_cmake_version:/home/saitama1/ros2_foxy/install/ament_cmake_python:/home/saitama1/ros2_foxy/install/ament_cmake_libraries:/home/saitama1/ros2_foxy/install/ament_cmake_include_directories:/home/saitama1/ros2_foxy/install/ament_cmake_export_link_flags:/home/saitama1/ros2_foxy/install/ament_cmake_export_libraries:/home/saitama1/ros2_foxy/install/ament_cmake_export_include_directories:/home/saitama1/ros2_foxy/install/ament_cmake_export_definitions:/home/saitama1/ros2_foxy/install/gmock_vendor:/home/saitama1/ros2_foxy/install/ament_cmake_core:/home/saitama1/ros2_foxy/install/gtest_vendor:/home/saitama1/ros2_foxy/install/fastcdr:/home/saitama1/ros2_foxy/install/cyclonedds')]), 'shell': False}
[0.900796] (-) TimerEvent: {}
[1.001085] (-) TimerEvent: {}
[1.101277] (-) TimerEvent: {}
[1.201569] (-) TimerEvent: {}
[1.301778] (-) TimerEvent: {}
[1.402081] (-) TimerEvent: {}
[1.459662] (picas_example) StdoutLine: {'line': b'[ 50%] \x1b[32mBuilding CXX object CMakeFiles/example.dir/src/example.cpp.o\x1b[0m\n'}
[1.502146] (-) TimerEvent: {}
[1.602382] (-) TimerEvent: {}
[1.702622] (-) TimerEvent: {}
[1.802837] (-) TimerEvent: {}
[1.903072] (-) TimerEvent: {}
[2.003297] (-) TimerEvent: {}
[2.103500] (-) TimerEvent: {}
[2.203694] (-) TimerEvent: {}
[2.303914] (-) TimerEvent: {}
[2.404108] (-) TimerEvent: {}
[2.504337] (-) TimerEvent: {}
[2.604593] (-) TimerEvent: {}
[2.704926] (-) TimerEvent: {}
[2.805218] (-) TimerEvent: {}
[2.905528] (-) TimerEvent: {}
[3.005839] (-) TimerEvent: {}
[3.106165] (-) TimerEvent: {}
[3.206488] (-) TimerEvent: {}
[3.306687] (picas_example) StderrLine: {'line': b'\x1b[01m\x1b[K/home/saitama1/ros2_foxy/src/ros2/ros2-picas-example/picas_example/src/example.cpp:\x1b[m\x1b[K In function \xe2\x80\x98\x1b[01m\x1b[Kvoid dummy_load(int)\x1b[m\x1b[K\xe2\x80\x99:\n'}
[3.306970] (-) TimerEvent: {}
[3.307099] (picas_example) StderrLine: {'line': b'\x1b[01m\x1b[K/home/saitama1/ros2_foxy/src/ros2/ros2-picas-example/picas_example/src/example.cpp:25:21:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kunused parameter \xe2\x80\x98\x1b[01m\x1b[Kload_ms\x1b[m\x1b[K\xe2\x80\x99 [\x1b[01;35m\x1b[K-Wunused-parameter\x1b[m\x1b[K]\n'}
[3.307208] (picas_example) StderrLine: {'line': b'   25 | void dummy_load(\x1b[01;35m\x1b[Kint load_ms\x1b[m\x1b[K) {\n'}
[3.307307] (picas_example) StderrLine: {'line': b'      |                 \x1b[01;35m\x1b[K~~~~^~~~~~~\x1b[m\x1b[K\n'}
[3.312533] (picas_example) StderrLine: {'line': b'\x1b[01m\x1b[K/home/saitama1/ros2_foxy/src/ros2/ros2-picas-example/picas_example/src/example.cpp:\x1b[m\x1b[K In constructor \xe2\x80\x98\x1b[01m\x1b[KStartNode::StartNode(std::string, std::string, std::shared_ptr<trace::Trace>, int, int, bool)\x1b[m\x1b[K\xe2\x80\x99:\n'}
[3.312677] (picas_example) StderrLine: {'line': b'\x1b[01m\x1b[K/home/saitama1/ros2_foxy/src/ros2/ros2-picas-example/picas_example/src/example.cpp:58:39:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K\xe2\x80\x98\x1b[01m\x1b[KStartNode::trace_callbacks_\x1b[m\x1b[K\xe2\x80\x99 will be initialized after [\x1b[01;35m\x1b[K-Wreorder\x1b[m\x1b[K]\n'}
[3.312779] (picas_example) StderrLine: {'line': b'   58 |         std::shared_ptr<trace::Trace> \x1b[01;35m\x1b[Ktrace_callbacks_\x1b[m\x1b[K;\n'}
[3.312893] (picas_example) StderrLine: {'line': b'      |                                       \x1b[01;35m\x1b[K^~~~~~~~~~~~~~~~\x1b[m\x1b[K\n'}
[3.312985] (picas_example) StderrLine: {'line': b'\x1b[01m\x1b[K/home/saitama1/ros2_foxy/src/ros2/ros2-picas-example/picas_example/src/example.cpp:55:13:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K  \xe2\x80\x98\x1b[01m\x1b[Kint StartNode::exe_time_\x1b[m\x1b[K\xe2\x80\x99 [\x1b[01;35m\x1b[K-Wreorder\x1b[m\x1b[K]\n'}
[3.313073] (picas_example) StderrLine: {'line': b'   55 |         int \x1b[01;35m\x1b[Kexe_time_\x1b[m\x1b[K;\n'}
[3.313158] (picas_example) StderrLine: {'line': b'      |             \x1b[01;35m\x1b[K^~~~~~~~~\x1b[m\x1b[K\n'}
[3.313243] (picas_example) StderrLine: {'line': b'\x1b[01m\x1b[K/home/saitama1/ros2_foxy/src/ros2/ros2-picas-example/picas_example/src/example.cpp:37:9:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K  when initialized here [\x1b[01;35m\x1b[K-Wreorder\x1b[m\x1b[K]\n'}
[3.313332] (picas_example) StderrLine: {'line': b'   37 |         \x1b[01;35m\x1b[KStartNode\x1b[m\x1b[K(const std::string node_name, const std::string pub_topic, std::shared_ptr<trace::Trace> trace_ptr, int exe_time, int period, bool end_flag)\n'}
[3.313418] (picas_example) StderrLine: {'line': b'      |         \x1b[01;35m\x1b[K^~~~~~~~~\x1b[m\x1b[K\n'}
[3.323141] (picas_example) StderrLine: {'line': b'\x1b[01m\x1b[K/home/saitama1/ros2_foxy/src/ros2/ros2-picas-example/picas_example/src/example.cpp:\x1b[m\x1b[K In member function \xe2\x80\x98\x1b[01m\x1b[Kvoid StartNode::timer_callback()\x1b[m\x1b[K\xe2\x80\x99:\n'}
[3.323316] (picas_example) StderrLine: {'line': b'\x1b[01m\x1b[K/home/saitama1/ros2_foxy/src/ros2/ros2-picas-example/picas_example/src/example.cpp:79:21:\x1b[m\x1b[K \x1b[01;31m\x1b[Kerror: \x1b[m\x1b[K\xe2\x80\x98\x1b[01m\x1b[Kstruct std_msgs::msg::String_<std::allocator<void> >\x1b[m\x1b[K\xe2\x80\x99 has no member named \xe2\x80\x98\x1b[01m\x1b[Kstamp\x1b[m\x1b[K\xe2\x80\x99\n'}
[3.323416] (picas_example) StderrLine: {'line': b'   79 |             message.\x1b[01;31m\x1b[Kstamp\x1b[m\x1b[K.sec = ctime.tv_sec;\n'}
[3.323521] (picas_example) StderrLine: {'line': b'      |                     \x1b[01;31m\x1b[K^~~~~\x1b[m\x1b[K\n'}
[3.323607] (picas_example) StderrLine: {'line': b'\x1b[01m\x1b[K/home/saitama1/ros2_foxy/src/ros2/ros2-picas-example/picas_example/src/example.cpp:80:21:\x1b[m\x1b[K \x1b[01;31m\x1b[Kerror: \x1b[m\x1b[K\xe2\x80\x98\x1b[01m\x1b[Kstruct std_msgs::msg::String_<std::allocator<void> >\x1b[m\x1b[K\xe2\x80\x99 has no member named \xe2\x80\x98\x1b[01m\x1b[Kstamp\x1b[m\x1b[K\xe2\x80\x99\n'}
[3.323695] (picas_example) StderrLine: {'line': b'   80 |             message.\x1b[01;31m\x1b[Kstamp\x1b[m\x1b[K.usec = ctime.tv_usec;\n'}
[3.323780] (picas_example) StderrLine: {'line': b'      |                     \x1b[01;31m\x1b[K^~~~~\x1b[m\x1b[K\n'}
